# ========== SWING HIGHS & LOWS (15m, last 48 hours) ==========
type	timestamp	price
swing_high	1776014100000	369.92
swing_high	1776022200000	367.95
swing_high	1776025800000	369.38
swing_high	1776041100000	366.1
swing_high	1776046500000	365.83
swing_high	1776052800000	365.73
swing_high	1776056400000	365.62
swing_high	1776060000000	378.96
swing_high	1776070800000	362.74
swing_high	1776078000000	366.28
swing_high	1776086100000	369.76
swing_high	1776091500000	363.13
swing_high	1776097800000	353.46
swing_high	1776110400000	366.52
swing_high	1776118500000	386.25
swing_high	1776124800000	369.65
swing_high	1776131100000	366.82
swing_high	1776144600000	369.87
swing_high	1776149100000	369.0
swing_high	1776159000000	380.62
swing_high	1776172500000	373.88
swing_low	1776012300000	360.57
swing_low	1776018600000	364.65
swing_low	1776024000000	364.8
swing_low	1776027600000	361.27
swing_low	1776033000000	357.8
swing_low	1776036600000	358.17
swing_low	1776043800000	360.03
swing_low	1776049200000	358.33
swing_low	1776055500000	362.21
swing_low	1776058200000	362.45
swing_low	1776067200000	356.39
swing_low	1776074400000	358.68
swing_low	1776078900000	362.24
swing_low	1776083400000	359.45
swing_low	1776089700000	358.41
swing_low	1776094200000	342.8
swing_low	1776103200000	353.43
swing_low	1776127500000	361.73
swing_low	1776140100000	356.93
swing_low	1776146400000	362.21
swing_low	1776152700000	363.68
swing_low	1776168900000	367.43
swing_low	1776178800000	359.0

# ========== KEY SUPPORT/RESISTANCE LEVELS (1h, last 120 candles) ==========
type	price	touches
resistance	384.76	2
resistance	374.17	4
resistance	380.0	2
resistance	371.96	2
resistance	369.92	5
support	363.44	2
support	364.5	2
support	358.36	3
support	356.39	2

# ========== INSTITUTIONAL SUPPLY/DEMAND ZONES (1h) ==========
type	timestamp	high	low	strength
supply	1776121200000	372.10075	363.86925	0.0124
supply	1776132000000	365.69805	362.05195	0.0139
demand	1776135600000	363.11035	356.97965	0.0110
demand	1776142800000	369.91285	361.25715	0.0072
demand	1776150000000	367.44875	363.66125	0.0202
demand	1776153600000	374.70930000000004	364.7507	0.0089
supply	1776157200000	380.6608	372.4192	0.0103
supply	1776160800000	379.13875	371.31125000000003	0.0109
demand	1776164400000	373.85145	367.49854999999997	0.0112
supply	1776168000000	372.60575	367.40425	0.0094

# ========== FAIR VALUE GAPS (FVG) – 15m, last 120 candles ==========
type	timestamp	gap_top	gap_bottom
NO_FVG	0	0	0

# ========== INSTITUTIONAL ORDER BLOCKS (1h, last 120) ==========
type	timestamp	high	low	strength
bearish	1776085200000	369.76	362.58	0.0091
bullish	1776092400000	361.44	342.8	0.0086
bearish	1776106800000	366.45	357.1	0.0109
bullish	1776110400000	366.52	360.76	0.0263
bearish	1776117600000	386.25	370.91	0.0105
bullish	1776135600000	363.08	357.01	0.0110
bullish	1776150000000	367.43	363.68	0.0202
bearish	1776157200000	380.62	372.46	0.0103
bullish	1776164400000	373.82	367.53	0.0112
bearish	1776168000000	372.58	367.43	0.0094

# ========== FAKEOUTS & TRAPS (price rejection at swing levels) ==========
type	timestamp	level	rejection
fakeout_low	1776178800000	360.03	1.0299999999999727
fakeout_low	1776178800000	359.45	0.44999999999998863
fakeout_low	1776178800000	361.73	2.730000000000018
fakeout_high	1776179700000	362.74	0.4900000000000091
fakeout_high	1776179700000	363.13	0.10000000000002274
fakeout_low	1776179700000	360.57	0.009999999999990905
fakeout_low	1776179700000	361.27	0.7099999999999795
fakeout_low	1776179700000	362.21	1.6499999999999773
fakeout_low	1776179700000	362.45	1.8899999999999864
fakeout_low	1776179700000	362.24	1.6800000000000068
fakeout_low	1776179700000	361.73	1.170000000000016
fakeout_low	1776179700000	362.21	1.6499999999999773
fakeout_low	1776180600000	362.21	0.7299999999999613
fakeout_low	1776180600000	362.45	0.9699999999999704
fakeout_low	1776180600000	362.24	0.7599999999999909
fakeout_low	1776180600000	361.73	0.25
fakeout_low	1776180600000	362.21	0.7299999999999613
fakeout_high	1776181500000	362.74	1.3999999999999773
fakeout_high	1776181500000	363.13	1.009999999999991
fakeout_low	1776181500000	362.24	0.01999999999998181
