# ========== CVD SUMMARY ==========
timestamp	cumulative_cvd	cvd_delta	cvd_velocity	total_buy_vol	total_sell_vol	trade_count
1776180478310	1191.110800000005	599.9220000000021	1.25	11797.660699999937	11197.738700000213	50000

# ========== POINT OF CONTROL (PoC) ==========
poc_price	poc_volume
2340.0	456.6675999999999

# ========== FOOTPRINT (price-level buy/sell, top 50, min_vol=5) ==========
price	buy_vol	sell_vol
2340.0	153.77190000000007	302.8956999999998
2357.0	394.64629999999994	8.8034
2336.0	9.8721	341.4468999999999
2341.4	147.4038999999999	194.46979999999996
2345.0	126.23689999999999	207.39939999999993
2342.0	120.3601999999999	157.75639999999996
2341.8	168.9890999999998	106.30430000000004
2344.0	194.56769999999997	79.59300000000003
2342.3	132.21069999999986	141.70400000000006
2344.8	182.4448999999999	76.05970000000008
2350.0	203.18869999999993	51.45380000000001
2344.5	58.774300000000004	193.8738999999998
2342.8	128.4944999999999	110.78910000000003
2340.9	144.74899999999994	93.21220000000007
2342.4	130.84429999999992	93.23799999999994
2343.7	160.84489999999988	61.230900000000034
2343.0	139.35769999999994	73.8768
2341.9	87.12289999999994	126.10310000000005
2346.8	149.4174999999999	62.767599999999966
2343.6	94.46809999999996	116.75040000000007
2344.1	128.71529999999998	80.41899999999998
2346.4	157.11890000000002	51.13399999999998
2342.5	100.54290000000006	107.3246
2344.4	148.04649999999998	55.69949999999999
2343.4	114.52099999999997	89.03189999999998
2346.5	134.2352	66.49690000000004
2343.2	119.74759999999998	79.88060000000004
2341.2	138.9569000000001	60.5634
2347.6	76.74200000000003	122.23230000000002
2341.7	132.38620000000006	65.02900000000001
2348.8	79.29079999999996	115.30600000000004
2341.6	102.59539999999997	91.95670000000004
2353.1	125.22749999999996	66.6949
2343.9	128.3920999999999	59.701100000000004
2340.6	88.24019999999999	99.09049999999999
2340.7	129.00119999999993	57.99749999999999
2346.0	107.10500000000005	79.76090000000005
2340.8	137.9745	45.38219999999999
2348.4	142.75460000000004	39.9261
2347.1	48.38929999999998	131.60719999999995
2352.7	123.85850000000002	54.468799999999995
2342.6	74.00430000000001	99.26539999999997
2341.1	129.8265999999999	39.715
2340.4	80.7315	85.60879999999993
2339.4	48.178000000000004	107.84569999999995
2341.3	113.26949999999992	40.273000000000025
2344.2	90.29330000000002	62.51539999999997
2345.6	84.55509999999998	67.28909999999998
2342.9	69.12269999999997	76.3146
2342.2	86.80380000000007	58.593500000000056

# ========== IMBALANCE EVENTS (ratio>=3, volume>avg_trade*10, diff>avg_trade*5) ==========
timestamp	price	ratio	type	volume	diff
1776180411233	2347.5	4.49	sell	60.01	38.15
1776180423295	2346.4	3.07	buy	208.25	105.98
1776180472725	2345.5	3.96	buy	144.84	86.46
1776180476629	2344.7	3.26	buy	133.0	70.49
1776180476629	2344.6	4.1	buy	86.54	52.61
1776180477216	2344.5	3.3	sell	252.65	135.1
1776180477783	2344.6	4.1	buy	86.54	52.61
1776180477783	2344.7	3.26	buy	133.0	70.49
1776180477806	2344.6	4.1	buy	86.54	52.61
1776180478972	2344.7	3.26	buy	133.0	70.49

# ========== ABSORPTION EVENTS (CVD delta > 2*std of last 10 CVD values) ==========
timestamp	price	cvd_delta	price_delta	type
1776180476231	2345.0	40.42	-0.2	bullish
1776180476460	2344.9	55.21	-0.1	bullish
1776180476587	2344.8	67.41	-0.1	bullish
1776180476629	2344.7	67.47	-0.2	bullish
1776180476629	2344.6	67.53	-0.2	bullish
1776180477216	2344.5	67.75	-0.1	bullish
1776180477216	2344.4	67.74	-0.2	bullish
1776180477783	2344.5	67.76	0.0	bullish
1776180477806	2344.6	43.82	0.0	bullish
1776180478972	2344.7	13.52	0.0	bullish
