# ========== SWING HIGHS & LOWS (15m, last 48 hours) ==========
type	timestamp	price
swing_high	1776015900000	1.248
swing_high	1776020400000	1.242
swing_high	1776030300000	1.246
swing_high	1776039300000	1.237
swing_high	1776042000000	1.238
swing_high	1776060900000	1.198
swing_high	1776069000000	1.202
swing_high	1776080700000	1.171
swing_high	1776091500000	1.185
swing_high	1776108600000	1.205
swing_high	1776123000000	1.242
swing_high	1776128400000	1.222
swing_high	1776137400000	1.211
swing_high	1776141000000	1.217
swing_high	1776153600000	1.193
swing_high	1776156300000	1.196
swing_high	1776160800000	1.198
swing_high	1776164400000	1.193
swing_high	1776174300000	1.187
swing_low	1776023100000	1.234
swing_low	1776032100000	1.222
swing_low	1776055500000	1.162
swing_low	1776058200000	1.148
swing_low	1776078000000	1.154
swing_low	1776082500000	1.157
swing_low	1776089700000	1.165
swing_low	1776096900000	1.162
swing_low	1776099600000	1.166
swing_low	1776104100000	1.175
swing_low	1776114000000	1.17
swing_low	1776126600000	1.208
swing_low	1776139200000	1.202
swing_low	1776145500000	1.177
swing_low	1776152700000	1.182
swing_low	1776159000000	1.188
swing_low	1776162600000	1.182
swing_low	1776168000000	1.169
swing_low	1776172500000	1.173
swing_low	1776178800000	1.162

# ========== KEY SUPPORT/RESISTANCE LEVELS (1h, last 120 candles) ==========
type	price	touches
resistance	1.3	2
resistance	1.29	6
resistance	1.23	2
resistance	1.25	2
support	1.22	2
support	1.22	2

# ========== INSTITUTIONAL SUPPLY/DEMAND ZONES (1h) ==========
type	timestamp	high	low	strength
demand	1776103200000	1.1910800000000001	1.17492	0.0169
supply	1776106800000	1.205125	1.179875	0.0221
demand	1776110400000	1.202145	1.172855	0.0094
demand	1776114000000	1.1901	1.1699	0.0270
demand	1776117600000	1.2211850000000002	1.1838149999999998	0.0090
supply	1776121200000	1.242145	1.212855	0.0090
supply	1776128400000	1.222055	1.2109450000000002	0.0058
supply	1776135600000	1.2110400000000001	1.20296	0.0101
supply	1776139200000	1.217125	1.191875	0.0067
supply	1776160800000	1.19808	1.1819199999999999	0.0085

# ========== FAIR VALUE GAPS (FVG) – 15m, last 120 candles ==========
type	timestamp	gap_top	gap_bottom
NO_FVG	0	0	0

# ========== INSTITUTIONAL ORDER BLOCKS (1h, last 120) ==========
type	timestamp	high	low	strength
bullish	1776020400000	1.242	1.234	0.0065
bearish	1776042000000	1.24	1.23	0.0073
bullish	1776056400000	1.2	1.148	0.0085
bullish	1776074400000	1.173	1.155	0.0078
bearish	1776088800000	1.185	1.165	0.0102
bullish	1776096000000	1.176	1.162	0.0137
bullish	1776103200000	1.191	1.175	0.0169
bearish	1776106800000	1.205	1.18	0.0221
bullish	1776110400000	1.202	1.173	0.0094
bearish	1776121200000	1.242	1.213	0.0090

# ========== FAKEOUTS & TRAPS (price rejection at swing levels) ==========
type	timestamp	level	rejection
fakeout_low	1776170700000	1.175	0.001000000000000112
fakeout_low	1776170700000	1.177	0.0030000000000001137
fakeout_low	1776173400000	1.175	0.001000000000000112
fakeout_low	1776173400000	1.177	0.0030000000000001137
fakeout_low	1776173400000	1.182	0.008000000000000007
fakeout_low	1776173400000	1.182	0.008000000000000007
fakeout_high	1776174300000	1.185	0.0020000000000000018
fakeout_low	1776174300000	1.182	0.0020000000000000018
fakeout_low	1776174300000	1.182	0.0020000000000000018
fakeout_low	1776176100000	1.175	0.0050000000000001155
fakeout_low	1776176100000	1.173	0.0030000000000001137
fakeout_low	1776177000000	1.17	0.0009999999999998899
fakeout_low	1776177900000	1.17	0.0020000000000000018
fakeout_low	1776177900000	1.169	0.001000000000000112
fakeout_high	1776178800000	1.171	0.0040000000000000036
fakeout_low	1776178800000	1.165	0.0030000000000001137
fakeout_high	1776179700000	1.171	0.0009999999999998899
fakeout_low	1776180600000	1.17	0.0040000000000000036
fakeout_low	1776180600000	1.169	0.0030000000000001137
fakeout_low	1776181500000	1.17	0.0009999999999998899
