1775591700000	3.46e-06	3.47e-06	3.45e-06	3.46e-06	22898053901.0
1775591760000	3.46e-06	3.47e-06	3.46e-06	3.46e-06	3625819175.0
1775591820000	3.46e-06	3.47e-06	3.46e-06	3.46e-06	3624910907.0
1775593200000	3.5e-06	3.5e-06	3.49e-06	3.49e-06	30632386628.0
1775593260000	3.49e-06	3.5e-06	3.49e-06	3.5e-06	10433366878.0
1775597220000	3.53e-06	3.54e-06	3.52e-06	3.53e-06	7701231520.0
1775598840000	3.62e-06	3.63e-06	3.59e-06	3.61e-06	55251827977.0
1775598900000	3.6e-06	3.61e-06	3.59e-06	3.6e-06	9812868508.0
1775600040000	3.69e-06	3.69e-06	3.67e-06	3.68e-06	26105324332.0
1775600100000	3.68e-06	3.68e-06	3.66e-06	3.68e-06	33062256989.0
1775600160000	3.67e-06	3.69e-06	3.67e-06	3.68e-06	39228956978.0
1775602140000	3.7e-06	3.71e-06	3.7e-06	3.7e-06	1419635196.0
1775635140000	3.7e-06	3.7e-06	3.69e-06	3.69e-06	64817461.0
1775635200000	3.69e-06	3.7e-06	3.69e-06	3.7e-06	758462326.0
1775635260000	3.7e-06	3.7e-06	3.69e-06	3.7e-06	1113727234.0
1775640900000	3.67e-06	3.68e-06	3.67e-06	3.67e-06	414820334.0
1775646540000	3.68e-06	3.69e-06	3.68e-06	3.69e-06	7298283.0
1775649060000	3.64e-06	3.65e-06	3.64e-06	3.64e-06	1661080550.0
1775650680000	3.64e-06	3.64e-06	3.63e-06	3.64e-06	7193065502.0
1775651280000	3.63e-06	3.64e-06	3.62e-06	3.63e-06	9413727653.0
1775652300000	3.64e-06	3.64e-06	3.63e-06	3.63e-06	1314394329.0
1775653860000	3.64e-06	3.65e-06	3.64e-06	3.65e-06	29334009560.0
1775655540000	3.63e-06	3.64e-06	3.63e-06	3.64e-06	277840489.0
1775655840000	3.63e-06	3.64e-06	3.63e-06	3.63e-06	637065062.0
1775656980000	3.64e-06	3.64e-06	3.63e-06	3.63e-06	247540436.0
1775657460000	3.62e-06	3.64e-06	3.62e-06	3.63e-06	37131295998.0
1775657940000	3.63e-06	3.63e-06	3.61e-06	3.62e-06	12147383145.0
1775658300000	3.61e-06	3.62e-06	3.61e-06	3.62e-06	29156380921.0
1775659080000	3.6e-06	3.61e-06	3.59e-06	3.6e-06	16266934064.0
1775660640000	3.59e-06	3.59e-06	3.58e-06	3.59e-06	15308262744.0
1775661240000	3.57e-06	3.58e-06	3.57e-06	3.57e-06	1046692395.0
1775661600000	3.59e-06	3.59e-06	3.58e-06	3.59e-06	22568985846.0
1775662080000	3.58e-06	3.59e-06	3.57e-06	3.58e-06	20386527987.0
1775665740000	3.58e-06	3.59e-06	3.58e-06	3.58e-06	579626211.0
1775666820000	3.58e-06	3.59e-06	3.58e-06	3.59e-06	456890846.0
1775667480000	3.58e-06	3.6e-06	3.58e-06	3.6e-06	17659944624.0
1775667900000	3.58e-06	3.6e-06	3.58e-06	3.59e-06	16621289639.0
1775668080000	3.59e-06	3.59e-06	3.58e-06	3.59e-06	16884549125.0
1775668140000	3.58e-06	3.59e-06	3.58e-06	3.59e-06	7231919422.0
1775668620000	3.58e-06	3.59e-06	3.58e-06	3.59e-06	1078390575.0
1775673060000	3.58e-06	3.58e-06	3.57e-06	3.57e-06	133529900.0
1775673120000	3.57e-06	3.58e-06	3.57e-06	3.57e-06	13475874787.0
1775673420000	3.57e-06	3.58e-06	3.57e-06	3.57e-06	64048528.0
1775676300000	3.54e-06	3.55e-06	3.53e-06	3.54e-06	22278091194.0
1775676720000	3.54e-06	3.54e-06	3.53e-06	3.53e-06	77322501.0
1775676900000	3.53e-06	3.54e-06	3.53e-06	3.54e-06	590480932.0
1775677380000	3.53e-06	3.54e-06	3.53e-06	3.54e-06	6401682106.0
1775678160000	3.54e-06	3.54e-06	3.53e-06	3.54e-06	7354365010.0
1775685900000	3.58e-06	3.58e-06	3.57e-06	3.57e-06	1577820310.0
1775719680000	3.46e-06	3.47e-06	3.46e-06	3.47e-06	136882842.0
1775727600000	3.46e-06	3.46e-06	3.45e-06	3.45e-06	1378441939.0
1775727780000	3.46e-06	3.46e-06	3.45e-06	3.45e-06	161397815.0
1775728380000	3.46e-06	3.46e-06	3.45e-06	3.46e-06	16586161114.0
1775728740000	3.48e-06	3.48e-06	3.48e-06	3.48e-06	632795734.0
1775729220000	3.48e-06	3.48e-06	3.47e-06	3.48e-06	491801958.0
1775731680000	3.48e-06	3.48e-06	3.47e-06	3.48e-06	1375636029.0
1775731740000	3.48e-06	3.48e-06	3.47e-06	3.48e-06	718493374.0
1775731800000	3.47e-06	3.48e-06	3.47e-06	3.47e-06	733951799.0
1775731860000	3.48e-06	3.48e-06	3.46e-06	3.47e-06	37324364045.0
1775731920000	3.47e-06	3.48e-06	3.47e-06	3.48e-06	9834616113.0
1775736240000	3.47e-06	3.47e-06	3.46e-06	3.46e-06	212785931.0
1775738100000	3.47e-06	3.47e-06	3.46e-06	3.47e-06	154809864.0
1775738640000	3.47e-06	3.48e-06	3.47e-06	3.48e-06	70789231.0
1775739600000	3.48e-06	3.48e-06	3.47e-06	3.47e-06	26521977946.0
1775742180000	3.46e-06	3.48e-06	3.46e-06	3.47e-06	13913033737.0
1775742240000	3.47e-06	3.47e-06	3.46e-06	3.46e-06	12357583805.0
1775742420000	3.47e-06	3.47e-06	3.46e-06	3.47e-06	3601170119.0
1775744520000	3.47e-06	3.47e-06	3.46e-06	3.46e-06	1311387002.0
1775744580000	3.47e-06	3.47e-06	3.46e-06	3.47e-06	538210556.0
1775744640000	3.47e-06	3.47e-06	3.46e-06	3.46e-06	98957362.0
1775744700000	3.46e-06	3.47e-06	3.46e-06	3.46e-06	3674469529.0
1775749320000	3.51e-06	3.52e-06	3.5e-06	3.52e-06	97792795398.0
1775749380000	3.52e-06	3.53e-06	3.52e-06	3.53e-06	25971738082.0
1775752140000	3.48e-06	3.49e-06	3.48e-06	3.49e-06	512525298.0
1775755260000	3.5e-06	3.51e-06	3.49e-06	3.51e-06	47309741284.0
1775760000000	3.53e-06	3.53e-06	3.52e-06	3.53e-06	253022139.0
1775760660000	3.53e-06	3.53e-06	3.52e-06	3.52e-06	1929506632.0
1775761020000	3.52e-06	3.53e-06	3.52e-06	3.52e-06	35277033.0
1775761080000	3.52e-06	3.53e-06	3.52e-06	3.53e-06	149010847.0
1775761140000	3.52e-06	3.53e-06	3.52e-06	3.53e-06	45474728.0
1775761200000	3.52e-06	3.53e-06	3.52e-06	3.52e-06	9064833303.0
1775761260000	3.52e-06	3.53e-06	3.52e-06	3.53e-06	13865054218.0
1775761320000	3.52e-06	3.53e-06	3.52e-06	3.53e-06	609875184.0
1775761380000	3.53e-06	3.53e-06	3.52e-06	3.52e-06	2043412600.0
1775761440000	3.53e-06	3.54e-06	3.52e-06	3.54e-06	6441224781.0
1775761500000	3.53e-06	3.54e-06	3.53e-06	3.54e-06	325549903.0
1775762040000	3.54e-06	3.54e-06	3.53e-06	3.54e-06	852000205.0
1775762100000	3.54e-06	3.54e-06	3.53e-06	3.53e-06	8040597865.0
