nvda	1777548418687	210.97	210.97	210.97	210.97	0.0
nvda	1777548623191	211.0	211.0	211.0	211.0	0.0
nvda	1777549968110	210.6	210.6	210.6	210.6	0.0
nvda	1777549992168	210.615	210.615	210.615	210.615	0.0
nvda	1777550115202	210.63	210.63	210.63	210.63	0.0
nvda	1777551181189	210.7	210.7	210.7	210.7	0.0
nvda	1777551274643	210.65	210.65	210.65	210.65	0.0
nvda	1777551328018	210.65	210.85	210.63	210.85	0.0
nvda	1777551495357	210.85	210.93	210.85	210.89	0.0
nvda	1777558305656	201.94	202.99	201.51	201.92	0.0
nvda	1777558371147	201.92	201.92	201.54	201.66	0.0
nvda	1777558434745	201.7	202.5	201.55	202.45	0.0
nvda	1777558559266	202.44	202.685	201.3	202.685	0.0
nvda	1777560359945	200.5	200.85	200.28	200.685	0.0
nvda	1777560479442	201.17	201.36	200.67	201.03	0.0
nvda	1777560537911	201.37	201.5	200.97	201.41	0.0
nvda	1777560599974	201.51	201.51	201.09	201.28	0.0
nvda	1777561257410	202.0	202.09	201.89	201.94	0.0
nvda	1777561319770	202.02	202.22	201.85	201.97	0.0
nvda	1777561379598	202.25	202.43	201.82	202.08	0.0
nvda	1777561438768	201.82	202.405	201.55	201.62	0.0
nvda	1777561496943	201.66	202.01	201.53	201.53	0.0
nvda	1777563085569	201.12	201.39	201.1	201.1	0.0
nvda	1777563177508	201.35	201.55	201.34	201.55	0.0
nvda	1777563221800	201.12	201.52	201.12	201.52	0.0
nvda	1777563278358	201.125	201.63	201.125	201.27	0.0
nvda	1777564015386	200.73	200.73	200.46	200.51	0.0
nvda	1777564067481	200.39	200.48	200.36	200.36	0.0
nvda	1777567493485	200.04	200.06	199.62	199.63	0.0
nvda	1777567614701	199.47	199.51	199.33	199.43	0.0
nvda	1777572959729	200.58	200.72	200.58	200.66	0.0
nvda	1777573016338	200.74	200.78	200.64	200.65	0.0
nvda	1777573078409	200.72	201.03	200.65	200.73	0.0
nvda	1777573137813	200.91	201.02	200.74	200.93	0.0
nvda	1777573196764	200.84	201.04	200.75	200.78	0.0
nvda	1777573257754	200.93	200.98	200.5	200.61	0.0
nvda	1777577696176	200.89	200.89	200.59	200.72	0.0
nvda	1777927002436	197.85	197.85	197.85	197.85	0.0
nvda	1777990494160	198.66	198.66	197.87	198.42	0.0
nvda	1777990537620	198.42	198.55	197.7	198.08	0.0
nvda	1777991206982	198.59	199.0	198.55	198.9	0
nvda	1777991269215	198.91	198.995	198.73	198.755	0
nvda	1777991329642	198.985	198.985	198.61	198.78	0
nvda	1777991385468	198.77	198.77	198.46	198.74	0
amd	1776859258594	290.0	290.0	290.0	290.0	0.0
amd	1776866758735	288.36	288.44	288.36	288.44	0.0
amd	1776885359532	302.54	302.66	302.54	302.66	0.0
amd	1776972880651	303.88	304.28	303.88	304.25	0.0
amd	1777315556938	337.03	337.04	336.76	336.87	0.0
amd	1777318065212	336.29	336.4	336.29	336.4	0.0
amd	1777318123234	336.46	336.73	336.43	336.73	0.0
amd	1777384662281	321.24	322.25	320.13	321.52	0.0
amd	1777389119074	319.74	319.75	319.56	319.65	0.0
amd	1777389598004	320.82	321.11	320.71	321.11	0.0
amd	1777390251487	319.36	319.36	319.14	319.14	0.0
amd	1777390675394	319.0	319.0	318.86	318.86	0.0
amd	1777392016776	319.69	319.69	319.59	319.59	0.0
amd	1777395161958	321.33	321.69	321.33	321.69	0.0
amd	1777395220243	322.05	322.13	322.02	322.13	0.0
amd	1777397814392	323.72	323.88	323.72	323.88	0.0
amd	1777399371567	324.64	325.09	324.64	324.98	0.0
amd	1777469307862	326.8	326.8	326.8	326.8	0.0
amd	1777497886689	333.74	333.74	333.71	333.71	0.0
amd	1777500285623	338.39	338.39	338.39	338.39	0.0
amd	1777501011280	341.24	342.0	341.24	342.0	0.0
amd	1777501829336	344.1	344.1	344.1	344.1	0.0
amd	1777548408650	341.8	341.8	341.8	341.8	0.0
amd	1777548441691	341.99	341.99	341.99	341.99	0.0
amd	1777549695738	342.4	342.4	342.4	342.4	0.0
amd	1777549948094	342.03	342.03	341.76	341.76	0.0
amd	1777550063251	342.2	342.2	342.2	342.2	0.0
amd	1777550202788	342.0	342.0	342.0	342.0	0.0
amd	1777551248575	342.87	342.87	342.87	342.87	0.0
amd	1777551471089	343.28	343.28	343.17	343.17	0.0
amd	1777558295463	345.27	345.53	343.65	345.53	0.0
amd	1777558375221	343.14	345.16	343.14	343.16	0.0
amd	1777558434746	344.27	344.7	343.4	344.58	0.0
amd	1777558489416	344.62	345.39	343.46	345.39	0.0
amd	1777558554239	345.55	345.77	343.28	345.77	0.0
amd	1777560359945	340.29	341.2	340.29	340.95	0.0
amd	1777560416873	341.44	341.6	341.42	341.6	0.0
amd	1777560475296	341.32	341.84	341.24	341.24	0.0
amd	1777560535964	341.66	342.49	341.66	341.89	0.0
amd	1777560588419	342.1	342.98	341.95	342.88	0.0
amd	1777561255361	345.5	345.61	345.3	345.3	0.0
amd	1777561300853	345.46	345.69	345.4	345.69	0.0
amd	1777561378735	345.68	347.58	345.38	347.58	0.0
amd	1777561432455	345.71	348.16	345.71	347.79	0.0
amd	1777561499018	348.045	348.045	346.58	346.98	0.0
amd	1777563168914	348.89	348.89	348.49	348.49	0.0
amd	1777563237344	349.09	349.25	349.09	349.25	0.0
amd	1777563291079	349.23	350.66	349.23	350.66	0.0
amd	1777563947906	348.92	348.92	348.92	348.92	0.0
amd	1777563998734	347.84	348.03	347.84	348.03	0.0
amd	1777564054237	346.58	346.58	346.43	346.43	0.0
amd	1777567495488	349.84	349.84	349.72	349.72	0.0
amd	1777567535844	349.48	349.48	349.48	349.48	0.0
amd	1777567606307	349.28	349.28	349.17	349.17	0.0
amd	1777567664668	349.34	349.34	349.34	349.34	0.0
amd	1777572941491	353.01	353.01	352.93	353.01	0.0
amd	1777572981946	353.14	353.14	352.92	352.92	0.0
amd	1777573058602	353.21	353.38	353.21	353.38	0.0
amd	1777573134816	353.41	353.44	353.26	353.43	0.0
amd	1777573140856	353.315	353.58	353.315	353.58	0.0
amd	1777573258791	353.11	353.18	352.91	353.18	0.0
amd	1777577395229	352.97	352.97	352.91	352.91	0.0
amd	1777577696175	353.21	353.6	353.21	353.6	0.0
amd	1777577748712	353.2	353.2	353.2	353.2	0.0
amd	1777927072247	342.03	342.03	342.03	342.03	0.0
amd	1777990489472	346.92	346.92	346.92	346.92	0.0
amd	1777990537619	347.08	347.08	345.74	346.4	0.0
amd	1777991198350	349.8	349.8	349.75	349.75	0
amd	1777991268321	350.3	350.71	350.14	350.71	0
amd	1777991332975	350.27	350.37	350.19	350.295	0
amd	1777991385278	350.45	350.45	350.28	350.28	0
aapl	1776866751621	268.99	269.03	268.99	268.99	0.0
aapl	1776972896708	274.1	274.1	273.95	273.95	0.0
aapl	1777315497415	266.18	266.18	266.18	266.18	0.0
aapl	1777315554063	266.19	266.24	266.19	266.24	0.0
aapl	1777315619081	266.26	266.33	266.25	266.29	0.0
aapl	1777318138495	266.8	267.05	266.8	267.02	0.0
aapl	1777384652179	269.7	269.89	269.7	269.89	0.0
aapl	1777388337019	271.08	271.13	270.95	271.12	0.0
aapl	1777389103945	271.53	271.53	271.53	271.53	0.0
aapl	1777389598007	271.0	271.0	270.965	270.965	0.0
aapl	1777390240002	270.36	270.47	270.36	270.4	0.0
aapl	1777395239449	270.05	270.08	270.0	270.0	0.0
aapl	1777399349176	270.43	270.43	270.42	270.42	0.0
aapl	1777469325825	267.66	267.66	267.66	267.66	0.0
aapl	1777495807535	269.64	269.64	269.64	269.64	0.0
aapl	1777500287712	268.94	268.94	268.94	268.94	0.0
aapl	1777545352243	270.8	270.8	270.8	270.8	0.0
aapl	1777551275619	271.73	271.73	271.73	271.73	0.0
aapl	1777558300593	270.92	271.6	270.92	271.6	0.0
aapl	1777558377216	271.51	271.51	271.39	271.39	0.0
aapl	1777558433628	271.15	271.15	271.15	271.15	0.0
aapl	1777558553107	271.23	271.33	271.23	271.33	0.0
aapl	1777560359945	271.26	271.55	271.26	271.55	0.0
aapl	1777560410624	271.32	271.56	271.32	271.56	0.0
aapl	1777560471247	271.57	271.6	271.46	271.46	0.0
aapl	1777560594932	271.4	271.4	270.97	271.03	0.0
